index,mci,longitude,latitude
23749,Break and Enter,-79.35904205,43.80026829
23648,Break and Enter,-79.28700258,43.68793924
23247,Break and Enter,-79.32051247,43.67584253
23548,Break and Enter,-79.41879424,43.79295623
23477,Break and Enter,-79.34221183,43.66194131
23750,Break and Enter,-79.32137372,43.69315559
23649,Break and Enter,-79.41352005,43.68444569
23248,Break and Enter,-79.30217058,43.76558021
23549,Break and Enter,-79.31931284,43.79585146
23751,Break and Enter,-79.44141737,43.65816647
23650,Break and Enter,-79.37497118,43.6551492
23249,Break and Enter,-79.27561939,43.69587302
23550,Break and Enter,-79.46176085,43.67909858
23752,Break and Enter,-79.42148899,43.6546563
23551,Break and Enter,-79.18667476,43.75119996
23651,Break and Enter,-79.46524858,43.65754426
23250,Break and Enter,-79.31904538,43.67580598
23251,Break and Enter,-79.34059704,43.66228198
23478,Break and Enter,-79.40063674,43.64573368
23652,Break and Enter,-79.28856925,43.71278681
23552,Break and Enter,-79.39072628,43.67124835
23753,Break and Enter,-79.38904321,43.64910944
23479,Break and Enter,-79.23948377,43.79478959
23653,Break and Enter,-79.32558588,43.66642438
23252,Break and Enter,-79.5494157,43.62047521
23553,Break and Enter,-79.37468392,43.66709451
23754,Break and Enter,-79.24553277,43.73992224
23480,Break and Enter,-79.15883991,43.78093355
23253,Break and Enter,-79.3001652,43.78549316
23654,Break and Enter,-79.34034534,43.66516651
23755,Break and Enter,-79.26311757,43.75376737
23554,Break and Enter,-79.50897985,43.72236417
23481,Break and Enter,-79.54910512,43.69652835
23756,Break and Enter,-79.27282516,43.7310863
23555,Break and Enter,-79.31874451,43.66864517
23254,Break and Enter,-79.29146407,43.72699628
23655,Break and Enter,-79.38065162,43.64952208
23482,Break and Enter,-79.39764708,43.64495461
23255,Break and Enter,-79.28036989,43.68470281
23656,Break and Enter,-79.29305071,43.81017433
23556,Break and Enter,-79.43281275,43.63651084
23757,Break and Enter,-79.45647238,43.72185146
23483,Break and Enter,-79.37676022,43.65710431
23256,Break and Enter,-79.2739143,43.69498049
23657,Break and Enter,-79.400456,43.66683508
23758,Break and Enter,-79.51283026,43.60183906
23557,Break and Enter,-79.49314231,43.688305
23484,Break and Enter,-79.27745104,43.72860212
23759,Break and Enter,-79.22657592,43.77758955
23558,Break and Enter,-79.22597677,43.79465918
23257,Break and Enter,-79.4339319,43.68531686
23658,Break and Enter,-79.5943597,43.73699017
23485,Break and Enter,-79.43347792,43.67960296
23559,Break and Enter,-79.38606007,43.65524057
23659,Break and Enter,-79.57743723,43.73141176
23486,Break and Enter,-79.30210028,43.72338098
23560,Break and Enter,-79.37390069,43.71173285
23660,Break and Enter,-79.30369218,43.66968826
23487,Break and Enter,-79.34735499,43.7734651
23258,Break and Enter,-79.43347792,43.67960296
23760,Break and Enter,-79.42685706,43.73871053
23561,Break and Enter,-79.39543559,43.6719014
23661,Break and Enter,-79.28855488,43.78135557
23761,Break and Enter,-79.38469943,43.79005086
23259,Break and Enter,-79.5894525,43.75551654
23562,Break and Enter,-79.39047542,43.69860151
23662,Break and Enter,-79.40354396,43.72822352
23563,Break and Enter,-79.41962568,43.71992722
23663,Break and Enter,-79.41880791,43.72239749
23564,Break and Enter,-79.4235533,43.63972314
23260,Break and Enter,-79.24456569,43.74414181
23488,Break and Enter,-79.38296718,43.78341379
23762,Break and Enter,-79.40189448,43.75373949
23664,Break and Enter,-79.51152384,43.69450665
23565,Break and Enter,-79.46368686,43.75960208
23489,Break and Enter,-79.44017949,43.70419123
23261,Break and Enter,-79.32551863,43.66764734
23763,Break and Enter,-79.17859743,43.766009
23665,Break and Enter,-79.5371005,43.63946087
23566,Break and Enter,-79.45620689,43.72072551
23764,Break and Enter,-79.44066291,43.66266482
23490,Break and Enter,-79.36854253,43.65351151
23262,Break and Enter,-79.3740206,43.71692908
23666,Break and Enter,-79.41517852,43.63842794
23567,Break and Enter,-79.21891354,43.74318201
23765,Break and Enter,-79.23713706,43.8142178
23491,Break and Enter,-79.35275148,43.66243981
23263,Break and Enter,-79.32791446,43.67862816
23667,Break and Enter,-79.42820308,43.66355709
23568,Break and Enter,-79.51804776,43.59794786
23766,Break and Enter,-79.3204718,43.81657312
23492,Break and Enter,-79.40604191,43.67218815
23264,Break and Enter,-79.44612722,43.6690566
23668,Break and Enter,-79.50561249,43.69752934
23569,Break and Enter,-79.47324651,43.70452004
23767,Break and Enter,-79.42345295,43.68214314
23493,Break and Enter,-79.51219683,43.61286564
23669,Break and Enter,-79.48367046,43.66896886
23265,Break and Enter,-79.29717923,43.74821633
23570,Break and Enter,-79.48151692,43.63097105
23494,Break and Enter,-79.53822885,43.7337468
23266,Break and Enter,-79.27889353,43.69598921
23670,Break and Enter,-79.22668759,43.80518269
23768,Break and Enter,-79.39450437,43.66960623
23571,Break and Enter,-79.28825178,43.75585125
23495,Break and Enter,-79.32450288,43.80674166
23671,Break and Enter,-79.23370487,43.71371968
23267,Break and Enter,-79.5546503,43.67101388
23769,Break and Enter,-79.39058617,43.64693006
23496,Break and Enter,-79.400456,43.66683508
23770,Break and Enter,-79.39058617,43.64693006
23268,Break and Enter,-79.43805749,43.66779024
23497,Break and Enter,-79.41199618,43.71488955
23771,Break and Enter,-79.35176899,43.76851546
23269,Break and Enter,-79.36005446,43.79958472
23498,Break and Enter,-79.37528568,43.69174064
23270,Break and Enter,-79.36577544,43.75824188
23499,Break and Enter,-79.49720474,43.75798441
23271,Break and Enter,-79.55323616,43.66814072
23500,Break and Enter,-79.27657773,43.77132428
23972,Break and Enter,-79.56922145,43.7562294
23973,Break and Enter,-79.52145095,43.6944436
23974,Break and Enter,-79.46151405,43.68119204
23975,Break and Enter,-79.34873771,43.77908561
23976,Break and Enter,-79.29790079,43.68904047
23072,Break and Enter,-79.35390637,43.67677771
23977,Break and Enter,-79.21247082,43.7360776
23073,Break and Enter,-79.54086748,43.61774045
23074,Break and Enter,-79.32394288,43.78071625
23978,Break and Enter,-79.42600812,43.65951279
23075,Break and Enter,-79.27679124,43.69555511
23979,Break and Enter,-79.44770451,43.64283025
23980,Break and Enter,-79.3280291,43.66416637
23076,Break and Enter,-79.28496349,43.6807263
23981,Break and Enter,-79.33887214,43.67687527
23077,Break and Enter,-79.27605043,43.78592824
23982,Break and Enter,-79.53187398,43.60012294
23078,Break and Enter,-79.27605043,43.78592824
23983,Break and Enter,-79.44296886,43.63887978
23984,Break and Enter,-79.35871787,43.67726322
23079,Break and Enter,-79.34274289,43.66475568
23985,Break and Enter,-79.39396842,43.64659958
23080,Break and Enter,-79.25205126,43.73584996
23986,Break and Enter,-79.40301764,43.69078213
23081,Break and Enter,-79.30961353,43.66749587
23987,Break and Enter,-79.38458149,43.66779481
23082,Break and Enter,-79.3087483,43.66992518
23988,Break and Enter,-79.4812113,43.62296877
23989,Break and Enter,-79.39864486,43.65440354
23083,Break and Enter,-79.40591643,43.64366307
23084,Break and Enter,-79.26703403,43.72998549
23085,Break and Enter,-79.37763049,43.66156867
23086,Break and Enter,-79.28538324,43.69063756
23990,Break and Enter,-79.3540894,43.77994451
23991,Break and Enter,-79.54066002,43.59012858
23992,Break and Enter,-79.6014434,43.73046849
23993,Break and Enter,-79.5855693,43.70917792
23087,Break and Enter,-79.19390726,43.76017578
23994,Break and Enter,-79.15561781,43.79435102
23995,Break and Enter,-79.20685804,43.7474815
23996,Break and Enter,-79.34695296,43.76528717
23088,Break and Enter,-79.29886175,43.70475865
23997,Break and Enter,-79.40985905,43.65521884
23089,Break and Enter,-79.39928192,43.63909926
23998,Break and Enter,-79.39543559,43.6719014
23090,Break and Enter,-79.30728215,43.67447464
23999,Break and Enter,-79.56600165,43.64224804
23091,Break and Enter,-79.3065783,43.68639481
24000,Break and Enter,-79.46529786,43.65353782
23092,Break and Enter,-79.40844025,43.77796475
23172,Break and Enter,-79.31392153,43.68501409
23173,Break and Enter,-79.33713004,43.69611323
23093,Break and Enter,-79.25129946,43.7187638
23094,Break and Enter,-79.24618743,43.82023895
23174,Break and Enter,-79.21173317,43.74316184
23175,Break and Enter,-79.22957089,43.81379244
23095,Break and Enter,-79.37047998,43.76834032
23176,Break and Enter,-79.34309258,43.66844681
23096,Break and Enter,-79.26230216,43.77304836
23177,Break and Enter,-79.36899376,43.66491269
23097,Break and Enter,-79.39360405,43.71694171
23098,Break and Enter,-79.39914437,43.67269067
23178,Break and Enter,-79.24456569,43.74414181
23179,Break and Enter,-79.24456569,43.74414181
23099,Break and Enter,-79.38688114,43.64925465
23100,Break and Enter,-79.28666377,43.67379207
23180,Break and Enter,-79.31392153,43.68501409
23181,Break and Enter,-79.40877352,43.65576917
23182,Break and Enter,-79.26061635,43.70995015
23183,Break and Enter,-79.22713787,43.81092815
23184,Break and Enter,-79.42111691,43.71419502
23185,Break and Enter,-79.33062513,43.76542125
23186,Break and Enter,-79.44238955,43.67766373
23187,Break and Enter,-79.40520559,43.64696804
23188,Break and Enter,-79.51272116,43.70247806
23189,Break and Enter,-79.53055376,43.64677344
23190,Break and Enter,-79.4406701,43.6543954
23191,Break and Enter,-79.32733644,43.68297775
23192,Break and Enter,-79.38924525,43.64527584
23193,Break and Enter,-79.43061198,43.6346224
23194,Break and Enter,-79.34620079,43.78701824
23195,Break and Enter,-79.41912136,43.70087628
23196,Break and Enter,-79.35339062,43.66120323
23197,Break and Enter,-79.31836631,43.69858634
23198,Break and Enter,-79.43805749,43.66779024
23199,Break and Enter,-79.29962959,43.66703547
23200,Break and Enter,-79.53417904,43.66611433
23872,Break and Enter,-79.19758013,43.7589703
23873,Break and Enter,-79.54889515,43.71243654
23874,Break and Enter,-79.57966535,43.69024155
23875,Break and Enter,-79.56478429,43.76654539
23372,Break and Enter,-79.31544728,43.68556851
23876,Break and Enter,-79.49117503,43.77579356
23373,Break and Enter,-79.28107825,43.76580202
23877,Break and Enter,-79.54569862,43.75136954
23878,Break and Enter,-79.54432188,43.59825348
23374,Break and Enter,-79.27365205,43.745994
23375,Break and Enter,-79.31381858,43.67531579
23879,Break and Enter,-79.35385547,43.67665394
23376,Break and Enter,-79.44144162,43.70305588
23880,Break and Enter,-79.45021772,43.75306743
23881,Break and Enter,-79.40033184,43.74553615
23377,Break and Enter,-79.27874515,43.81358585
23882,Break and Enter,-79.2904898,43.70624355
23378,Break and Enter,-79.41287593,43.68722036
23883,Break and Enter,-79.39834303,43.65630648
23379,Break and Enter,-79.45675118,43.75166315
23884,Break and Enter,-79.20475468,43.79033398
23380,Break and Enter,-79.32308229,43.67247504
23885,Break and Enter,-79.24522259,43.74263137
23381,Break and Enter,-79.39218869,43.6474556
23886,Break and Enter,-79.36181809,43.70611842
23382,Break and Enter,-79.41769807,43.67998644
23887,Break and Enter,-79.27173939,43.81347381
23383,Break and Enter,-79.51295579,43.62449278
23888,Break and Enter,-79.38580271,43.77745747
23384,Break and Enter,-79.52202569,43.62202026
23889,Break and Enter,-79.44030577,43.70241597
23385,Break and Enter,-79.51620135,43.7001582
23890,Break and Enter,-79.53426775,43.65914798
23386,Break and Enter,-79.30446874,43.71890687
23891,Break and Enter,-79.39886443,43.67200848
23387,Break and Enter,-79.37485096,43.66065407
23892,Break and Enter,-79.36181809,43.70611842
23893,Break and Enter,-79.39337349,43.67154527
23388,Break and Enter,-79.43661284,43.63873285
23572,Break and Enter,-79.39647104,43.69737393
23389,Break and Enter,-79.44740691,43.75803822
23894,Break and Enter,-79.44818272,43.67348081
23573,Break and Enter,-79.33451358,43.73088746
23895,Break and Enter,-79.45379047,43.7097134
23390,Break and Enter,-79.42197471,43.68241948
23772,Break and Enter,-79.32733644,43.68297775
23896,Break and Enter,-79.45060446,43.64412634
23391,Break and Enter,-79.39863319,43.65703855
23392,Break and Enter,-79.42981614,43.71925898
23897,Break and Enter,-79.39638162,43.64876552
23393,Break and Enter,-79.36023871,43.6600747
23898,Break and Enter,-79.3915009,43.70813446
23394,Break and Enter,-79.40153895,43.66716186
23899,Break and Enter,-79.37881433,43.78083047
23773,Break and Enter,-79.40859831,43.70159178
23272,Break and Enter,-79.39824724,43.64330064
23574,Break and Enter,-79.54242313,43.65033135
23672,Break and Enter,-79.15191485,43.78165666
23395,Break and Enter,-79.35708092,43.67426413
23900,Break and Enter,-79.38512025,43.6571497
23774,Break and Enter,-79.39862783,43.70798546
23273,Break and Enter,-79.33780445,43.65866753
23673,Break and Enter,-79.31413018,43.81962019
23575,Break and Enter,-79.36122098,43.65389508
23396,Break and Enter,-79.53034869,43.64699106
23775,Break and Enter,-79.25578488,43.73670371
23274,Break and Enter,-79.3824907,43.65991283
23674,Break and Enter,-79.3834218,43.66213609
23576,Break and Enter,-79.30684282,43.76547337
23397,Break and Enter,-79.23370487,43.71371968
23776,Break and Enter,-79.36931358,43.66236221
23275,Break and Enter,-79.41261657,43.65546251
23577,Break and Enter,-79.37887343,43.66067092
23675,Break and Enter,-79.41709932,43.70715681
23398,Break and Enter,-79.33211231,43.7816041
23777,Break and Enter,-79.39694153,43.70259487
23276,Break and Enter,-79.29068799,43.82498217
23676,Break and Enter,-79.28692274,43.68014749
23578,Break and Enter,-79.28119471,43.67386471
23399,Break and Enter,-79.54516058,43.6974282
23778,Break and Enter,-79.32066076,43.69144736
23277,Break and Enter,-79.26724544,43.78225031
23677,Break and Enter,-79.54200682,43.66958779
23579,Break and Enter,-79.38201245,43.68865143
23580,Break and Enter,-79.53188856,43.73061903
23278,Break and Enter,-79.39539986,43.77404738
23400,Break and Enter,-79.56486566,43.68384729
23779,Break and Enter,-79.30439217,43.77956223
23678,Break and Enter,-79.53274046,43.63552779
23581,Break and Enter,-79.4837019,43.7262809
23279,Break and Enter,-79.4282358,43.77586268
23679,Break and Enter,-79.57589364,43.64255944
23780,Break and Enter,-79.42072026,43.64584365
23582,Break and Enter,-79.56055988,43.76741519
23280,Break and Enter,-79.43894385,43.78848848
23680,Break and Enter,-79.34153465,43.6722404
23781,Break and Enter,-79.3900413,43.7870659
23583,Break and Enter,-79.3791012,43.66495474
23281,Break and Enter,-79.40582593,43.77853638
23782,Break and Enter,-79.38127294,43.79078296
23681,Break and Enter,-79.43885226,43.64965198
23584,Break and Enter,-79.41158973,43.64955929
23282,Break and Enter,-79.40972234,43.65155468
23682,Break and Enter,-79.31483013,43.69038083
23783,Break and Enter,-79.33609096,43.73063092
23585,Break and Enter,-79.52244645,43.71173715
23283,Break and Enter,-79.39539986,43.77404738
23784,Break and Enter,-79.39488847,43.64507814
23683,Break and Enter,-79.40726578,43.66375901
23586,Break and Enter,-79.48687982,43.68567579
23284,Break and Enter,-79.43603744,43.63717638
23785,Break and Enter,-79.47596796,43.6994318
23684,Break and Enter,-79.39162015,43.64429373
23587,Break and Enter,-79.37657326,43.71116163
23285,Break and Enter,-79.2261554,43.82485801
23786,Break and Enter,-79.26311757,43.75376737
23685,Break and Enter,-79.40859831,43.70159178
23588,Break and Enter,-79.27657773,43.77132428
23286,Break and Enter,-79.33433457,43.66805123
23787,Break and Enter,-79.30217058,43.76558021
23686,Break and Enter,-79.2843681,43.79605227
23589,Break and Enter,-79.27657773,43.77132428
23287,Break and Enter,-79.37516343,43.65036242
23788,Break and Enter,-79.39602463,43.64090006
23687,Break and Enter,-79.25381898,43.72083957
23590,Break and Enter,-79.45339732,43.70790754
23789,Break and Enter,-79.28054045,43.68714982
23288,Break and Enter,-79.17367847,43.7643328
23688,Break and Enter,-79.44988103,43.66405451
23591,Break and Enter,-79.45443717,43.64805968
23790,Break and Enter,-79.46771911,43.7720763
23289,Break and Enter,-79.4621863,43.78772417
23689,Break and Enter,-79.26219271,43.70762485
23592,Break and Enter,-79.58523851,43.71476143
23791,Break and Enter,-79.56606579,43.76058661
23290,Break and Enter,-79.4561727,43.72046208
23690,Break and Enter,-79.43762825,43.74097425
23593,Break and Enter,-79.43311509,43.72660537
23792,Break and Enter,-79.24756966,43.75040019
23291,Break and Enter,-79.29239302,43.69527443
23691,Break and Enter,-79.42165556,43.77495372
23594,Break and Enter,-79.47148067,43.76782645
23793,Break and Enter,-79.13243425,43.78263175
23292,Break and Enter,-79.38266069,43.6667405
23692,Break and Enter,-79.46373318,43.75449062
23595,Break and Enter,-79.44365786,43.63766379
23794,Break and Enter,-79.49234745,43.65116049
23293,Break and Enter,-79.37345858,43.65730387
23693,Break and Enter,-79.40198569,43.63589673
23596,Break and Enter,-79.41977541,43.6834968
23795,Break and Enter,-79.58598212,43.68813132
23294,Break and Enter,-79.44936839,43.72085771
23694,Break and Enter,-79.15459652,43.79357983
23597,Break and Enter,-79.50459788,43.705829
23796,Break and Enter,-79.39438653,43.64447477
23295,Break and Enter,-79.31956999,43.76035902
23695,Break and Enter,-79.53762014,43.64342966
23598,Break and Enter,-79.31708922,43.74246645
23797,Break and Enter,-79.17554876,43.80733661
23296,Break and Enter,-79.24203292,43.78939005
23696,Break and Enter,-79.43780761,43.66556014
23599,Break and Enter,-79.43727057,43.66598565
23798,Break and Enter,-79.32733644,43.68297775
23297,Break and Enter,-79.54571525,43.72127182
23697,Break and Enter,-79.44296886,43.63887978
23600,Break and Enter,-79.43805749,43.66779024
23799,Break and Enter,-79.28539951,43.69699828
23298,Break and Enter,-79.42820308,43.66355709
23698,Break and Enter,-79.18622555,43.768409
23800,Break and Enter,-79.42033087,43.68338029
23299,Break and Enter,-79.36272468,43.80312707
23699,Break and Enter,-79.28835861,43.69123234
23300,Break and Enter,-79.34153465,43.6722404
23700,Break and Enter,-79.33271605,43.68227683
17501,Assault,-79.3065631,43.77593911
17502,Assault,-79.36565738,43.65679373
17503,Assault,-79.44141661,43.72315791
17504,Assault,-79.44008057,43.71359878
17505,Assault,-79.31956999,43.76035902
17506,Assault,-79.18488178,43.76486794
17507,Assault,-79.37298301,43.65304725
17508,Assault,-79.53611891,43.71102826
17509,Assault,-79.36695312,43.6565
17510,Assault,-79.57106047,43.73233204
17511,Assault,-79.57106047,43.73233204
17512,Assault,-79.57106047,43.73233204
17513,Assault,-79.57106047,43.73233204
17514,Assault,-79.4042492,43.66584622
17515,Assault,-79.54924497,43.70257245
17516,Assault,-79.51475833,43.60921234
17517,Assault,-79.2329791,43.77954463
17518,Assault,-79.47064498,43.63787811
17519,Assault,-79.47064498,43.63787811
17520,Assault,-79.19488018,43.80307761
17521,Assault,-79.19488018,43.80307761
17522,Assault,-79.43743482,43.64087454
17523,Assault,-79.29642317,43.70438845
17524,Assault,-79.22128134,43.74461409
17525,Assault,-79.2342243,43.8118584
17526,Assault,-79.2342243,43.8118584
17527,Assault,-79.51153971,43.64777342
17528,Assault,-79.30643406,43.75990708
17529,Assault,-79.34316629,43.76943202
17530,Assault,-79.51070145,43.759816
17531,Assault,-79.51070145,43.759816
17532,Assault,-79.33991325,43.77605913
17533,Assault,-79.517775,43.75901593
17534,Assault,-79.42815512,43.66795417
17535,Assault,-79.56322663,43.65265082
17536,Assault,-79.56322663,43.65265082
17537,Assault,-79.37834705,43.66628531
17538,Assault,-79.37834705,43.66628531
17539,Assault,-79.33164638,43.66000205
17540,Assault,-79.41886199,43.6442043
17541,Assault,-79.44646141,43.66672551
17542,Assault,-79.51607825,43.75073689
17543,Assault,-79.51607825,43.75073689
17544,Assault,-79.49034374,43.60856314
17545,Assault,-79.49034374,43.60856314
17546,Assault,-79.50527457,43.60076195
17547,Assault,-79.50527457,43.60076195
17548,Assault,-79.55985301,43.74980473
17549,Assault,-79.26650628,43.80802668
17550,Assault,-79.51649047,43.75250874
17551,Assault,-79.51649047,43.75250874
17552,Assault,-79.53626347,43.75329035
17553,Assault,-79.59350403,43.75252019
17554,Assault,-79.59350403,43.75252019
17555,Assault,-79.30598154,43.79899822
17556,Assault,-79.41345893,43.76183793
17557,Assault,-79.43478041,43.65834625
17558,Assault,-79.40131016,43.65268945
17559,Assault,-79.55406126,43.69534096
17560,Assault,-79.55791855,43.69442131
17561,Assault,-79.39741494,43.64853801
17562,Assault,-79.39741494,43.64853801
17563,Assault,-79.56401746,43.65445367
17564,Assault,-79.33803719,43.69590827
17565,Assault,-79.25433501,43.69913061
17566,Assault,-79.51811574,43.75897504
17567,Assault,-79.40270718,43.66690544
17568,Assault,-79.50324353,43.70772922
17569,Assault,-79.44573788,43.66489673
17570,Assault,-79.44573788,43.66489673
17571,Assault,-79.48876251,43.75451247
17001,Assault,-79.55598369,43.71694765
17002,Assault,-79.55598369,43.71694765
17003,Assault,-79.28276457,43.72794607
17004,Assault,-79.41163975,43.76429978
17005,Assault,-79.48691826,43.61810425
17006,Assault,-79.39663869,43.70655625
17007,Assault,-79.37040152,43.65892991
17008,Assault,-79.55805779,43.759999
17009,Assault,-79.22289504,43.74425495
17010,Assault,-79.4200087,43.64398107
17011,Assault,-79.2550494,43.72388469
17012,Assault,-79.58380478,43.73448469
17013,Assault,-79.23018855,43.83424254
17014,Assault,-79.2196934,43.74502015
17015,Assault,-79.46733956,43.73526
17401,Assault,-79.55525817,43.69262093
17016,Assault,-79.26078248,43.76832726
17402,Assault,-79.55525817,43.69262093
17017,Assault,-79.30102358,43.72080479
17403,Assault,-79.36886873,43.66645767
17404,Assault,-79.50411492,43.71413686
17018,Assault,-79.59524027,43.73681074
17405,Assault,-79.42158118,43.63811033
17019,Assault,-79.29928672,43.71667021
17406,Assault,-79.51940479,43.70103877
17020,Assault,-79.29928672,43.71667021
17407,Assault,-79.34169429,43.67126894
17021,Assault,-79.29928672,43.71667021
17408,Assault,-79.43903592,43.66846482
17409,Assault,-79.45475112,43.7140869
17022,Assault,-79.36601615,43.65944103
17410,Assault,-79.38415766,43.66390395
17023,Assault,-79.48367046,43.66896886
17024,Assault,-79.27217408,43.70319529
17411,Assault,-79.37135661,43.65907335
17412,Assault,-79.25578488,43.73670371
17025,Assault,-79.33901448,43.6845368
17026,Assault,-79.59288148,43.75060826
17413,Assault,-79.34120757,43.77318615
17414,Assault,-79.56906222,43.72668485
17415,Assault,-79.56906222,43.72668485
17416,Assault,-79.29146407,43.72699628
17417,Assault,-79.28098417,43.76096824
17418,Assault,-79.36477338,43.66044789
17419,Assault,-79.35949844,43.77334264
17420,Assault,-79.37135661,43.65907335
17421,Assault,-79.20279266,43.74347448
17422,Assault,-79.35982499,43.71460395
17423,Assault,-79.50475719,43.71574097
17424,Assault,-79.61031458,43.73004428
17027,Assault,-79.59288148,43.75060826
17425,Assault,-79.61031458,43.73004428
17901,Assault,-79.24997331,43.73170484
17028,Assault,-79.38851683,43.66743655
17426,Assault,-79.38171825,43.65189377
17902,Assault,-79.24997331,43.73170484
17903,Assault,-79.53070572,43.59090285
17427,Assault,-79.50757104,43.69443015
17029,Assault,-79.46574586,43.66966535
17428,Assault,-79.54160883,43.74823355
17030,Assault,-79.45080231,43.69640571
17904,Assault,-79.4328157,43.65745246
17572,Assault,-79.42706261,43.77720761
17573,Assault,-79.51876265,43.76916329
17905,Assault,-79.34228094,43.66128848
17429,Assault,-79.38585494,43.66081566
17031,Assault,-79.45080231,43.69640571
17574,Assault,-79.39184501,43.64664541
17430,Assault,-79.27060217,43.69862213
17906,Assault,-79.36767183,43.66171435
17032,Assault,-79.45080231,43.69640571
17575,Assault,-79.31093894,43.74540443
17431,Assault,-79.27060217,43.69862213
17033,Assault,-79.38924467,43.64841874
17907,Assault,-79.36767183,43.66171435
17576,Assault,-79.22772382,43.76772592
17432,Assault,-79.44084489,43.69265445
17034,Assault,-79.38924467,43.64841874
17908,Assault,-79.25570483,43.79029597
17577,Assault,-79.42063748,43.77864796
17433,Assault,-79.41782352,43.78897788
17035,Assault,-79.38924467,43.64841874
17909,Assault,-79.25570483,43.79029597
17578,Assault,-79.27722582,43.70518107
17910,Assault,-79.28511255,43.82290404
17434,Assault,-79.37233047,43.66120673
17036,Assault,-79.35405733,43.67714476
17037,Assault,-79.37325453,43.65372907
17911,Assault,-79.38600799,43.65904446
17038,Assault,-79.50643225,43.60049429
17912,Assault,-79.38600799,43.65904446
17039,Assault,-79.30701405,43.72505896
17913,Assault,-79.51476746,43.76721125
17040,Assault,-79.4430783,43.68990178
17914,Assault,-79.19758013,43.7589703
17041,Assault,-79.4430783,43.68990178
17915,Assault,-79.19758013,43.7589703
17435,Assault,-79.37685429,43.67235855
17579,Assault,-79.30734847,43.74995317
17042,Assault,-79.37220824,43.66763493
17916,Assault,-79.39993238,43.64406915
17436,Assault,-79.47518204,43.65763234
17580,Assault,-79.29659877,43.80126823
17043,Assault,-79.41017694,43.68235117
17917,Assault,-79.2329791,43.77954463
17437,Assault,-79.3853259,43.67361842
17581,Assault,-79.41854108,43.6837582
17044,Assault,-79.41017694,43.68235117
17918,Assault,-79.2329791,43.77954463
17438,Assault,-79.3853259,43.67361842
17582,Assault,-79.38092641,43.65632878
17045,Assault,-79.50076357,43.60175919
17919,Assault,-79.40268157,43.63744111
17439,Assault,-79.3115175,43.75637811
17583,Assault,-79.33370493,43.75198367
17046,Assault,-79.42262655,43.63274911
17920,Assault,-79.40268157,43.63744111
17440,Assault,-79.3115175,43.75637811
17584,Assault,-79.51380034,43.71983033
17047,Assault,-79.42262655,43.63274911
17441,Assault,-79.25877413,43.73604435
17921,Assault,-79.51876265,43.76916329
17585,Assault,-79.46177947,43.68870347
17048,Assault,-79.2329791,43.77954463
17922,Assault,-79.51532042,43.70513321
17442,Assault,-79.44870131,43.72478148
17586,Assault,-79.33172435,43.66673383
17049,Assault,-79.50144379,43.69122939
17923,Assault,-79.54017488,43.76267249
17443,Assault,-79.39128169,43.6401131
17050,Assault,-79.37091407,43.66790858
17444,Assault,-79.40270718,43.66690544
17924,Assault,-79.26254195,43.72581777
17051,Assault,-79.37091407,43.66790858
17445,Assault,-79.40270718,43.66690544
17925,Assault,-79.31381858,43.67531579
17052,Assault,-79.48177788,43.69246148
17446,Assault,-79.40270718,43.66690544
17926,Assault,-79.41398256,43.78211478
17447,Assault,-79.3211899,43.68386531
17448,Assault,-79.28272151,43.77787849
17587,Assault,-79.26311757,43.75376737
17449,Assault,-79.38459589,43.66493728
17588,Assault,-79.22092452,43.8055793
17450,Assault,-79.56040806,43.75402372
17589,Assault,-79.50719524,43.74847307
17451,Assault,-79.30728215,43.67447464
17590,Assault,-79.44870131,43.72478148
17927,Assault,-79.42582447,43.64948288
17053,Assault,-79.28397183,43.68745257
17452,Assault,-79.40063674,43.64573368
17591,Assault,-79.44870131,43.72478148
17453,Assault,-79.43321732,43.6437038
17592,Assault,-79.44870131,43.72478148
17454,Assault,-79.43321732,43.6437038
17593,Assault,-79.33536691,43.68084478
17455,Assault,-79.40063674,43.64573368
17594,Assault,-79.25195677,43.70658998
17456,Assault,-79.40063674,43.64573368
17054,Assault,-79.38815191,43.64696521
17928,Assault,-79.42582447,43.64948288
17457,Assault,-79.48177788,43.69246148
17595,Assault,-79.25195677,43.70658998
17055,Assault,-79.57586825,43.7382971
17458,Assault,-79.45155605,43.6997896
17596,Assault,-79.36354612,43.66137426
17056,Assault,-79.2943515,43.79721368
17929,Assault,-79.42582447,43.64948288
17597,Assault,-79.43622395,43.64112883
17459,Assault,-79.517775,43.75901593
17460,Assault,-79.36959288,43.65488343
17598,Assault,-79.38537476,43.80496208
17461,Assault,-79.21199573,43.77598866
17599,Assault,-79.26146653,43.74254011
17057,Assault,-79.28657658,43.68690495
17930,Assault,-79.4272318,43.79296399
17462,Assault,-79.19489376,43.76649585
17600,Assault,-79.55375074,43.61947511
17463,Assault,-79.19489376,43.76649585
17058,Assault,-79.17331856,43.80399266
17931,Assault,-79.4272318,43.79296399
17464,Assault,-79.38370603,43.66125222
17059,Assault,-79.4485732,43.65149492
17932,Assault,-79.40344849,43.65215849
17465,Assault,-79.31617655,43.75996016
17466,Assault,-79.48455902,43.73694459
17060,Assault,-79.4485732,43.65149492
17933,Assault,-79.26498538,43.72526477
17801,Assault,-79.38678806,43.67022639
17467,Assault,-79.33731639,43.71655362
