id,listing_url,longitude,latitude,guest_num,room_type,price,instant_bookable,bedrooms,beds,bathrooms,superhost,pet_allowed,event_allowed,smoking_allowed,Free_parking,Family_kid_friendly,Washer,Hangers,Lock_on_bedroom_door,Wireless_Internet,Laptop_friendly_workspace,TV,Shampoo,Self_Check_in,Heating,Hair_dryer,Indoor_fireplace,Dryer,Iron,Breakfast,Doorman,Buzzer_wireless_intercom,Air_conditioning,Pool,Kitchen,crime_count
13760723,https://www.airbnb.com/rooms/13760723,-79.35769356842017,43.744378390342376,4,Entire home/apt,95.0,t,1,2,1.0,f,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0
13026457,https://www.airbnb.com/rooms/13026457,-79.33598546119715,43.72984326046596,2,Private room,50.0,t,1,1,1.0,f,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
8568412,https://www.airbnb.com/rooms/8568412,-79.34839563360799,43.73129734848073,2,Private room,42.0,f,1,1,2.0,t,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
14302138,https://www.airbnb.com/rooms/14302138,-79.35188107858762,43.74261867846806,3,Private room,35.0,f,1,2,1.0,f,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0
9810234,https://www.airbnb.com/rooms/9810234,-79.34560322678156,43.733699140727396,4,Entire home/apt,159.0,f,2,2,1.0,f,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,3
8566258,https://www.airbnb.com/rooms/8566258,-79.34868245804638,43.73320344164075,1,Private room,47.0,f,1,1,2.0,t,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0
7288804,https://www.airbnb.com/rooms/7288804,-79.33293228902158,43.729539903292654,1,Private room,39.0,f,1,1,3.0,t,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
10885508,https://www.airbnb.com/rooms/10885508,-79.35746650438394,43.73469483659878,16,Entire home/apt,700.0,f,6,10,7.0,t,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0
7149880,https://www.airbnb.com/rooms/7149880,-79.33456375136066,43.73121129022722,1,Private room,31.0,f,1,1,3.0,t,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,3
9146137,https://www.airbnb.com/rooms/9146137,-79.33594902995941,43.72990510796879,1,Shared room,126.0,f,1,1,1.0,f,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
17558784,https://www.airbnb.com/rooms/17558784,-79.36900865852051,43.746041509417495,2,Private room,120.0,f,1,1,1.0,f,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0
6385389,https://www.airbnb.com/rooms/6385389,-79.33740852108771,43.7392172902061,1,Private room,70.0,f,1,1,1.0,f,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
18612251,https://www.airbnb.com/rooms/18612251,-79.36033823120059,43.75171504323253,4,Entire home/apt,85.0,t,1,3,1.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,2
10305768,https://www.airbnb.com/rooms/10305768,-79.58260107091212,43.660470960177385,1,Private room,27.0,f,1,1,1.0,f,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,4
18805052,https://www.airbnb.com/rooms/18805052,-79.5671080140468,43.672123633797284,1,Private room,50.0,f,1,1,2.0,f,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,2
13453199,https://www.airbnb.com/rooms/13453199,-79.57049647181476,43.65681769868189,3,Private room,100.0,t,1,2,1.0,f,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,6
16670858,https://www.airbnb.com/rooms/16670858,-79.58348878670537,43.66192366154552,12,Entire home/apt,199.0,t,4,6,3.5,f,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0
14688657,https://www.airbnb.com/rooms/14688657,-79.58856665423076,43.64808408292046,7,Entire home/apt,91.0,f,3,3,2.0,f,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0
18825464,https://www.airbnb.com/rooms/18825464,-79.5727293073146,43.66158963344829,2,Entire home/apt,150.0,f,1,1,1.0,f,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0
15436413,https://www.airbnb.com/rooms/15436413,-79.57205498538849,43.656224290182095,3,Private room,59.0,f,1,2,1.0,t,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,9
17697949,https://www.airbnb.com/rooms/17697949,-79.57800365616067,43.647118906463625,2,Private room,50.0,t,1,1,1.0,f,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0
17371301,https://www.airbnb.com/rooms/17371301,-79.57189846794445,43.66529178590337,4,Private room,59.0,f,1,2,1.0,f,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,2
6327641,https://www.airbnb.com/rooms/6327641,-79.56669341771595,43.66056875817183,3,Entire home/apt,65.0,f,0,1,1.0,f,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,3
18615975,https://www.airbnb.com/rooms/18615975,-79.5677661074232,43.673872575172474,2,Private room,50.0,f,1,1,2.0,f,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0
12157556,https://www.airbnb.com/rooms/12157556,-79.56778484569533,43.67202089308384,2,Private room,50.0,f,1,1,2.0,f,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,2
7901000,https://www.airbnb.com/rooms/7901000,-79.57574401086664,43.65366560463563,4,Entire home/apt,109.0,t,2,2,1.0,f,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1
15083022,https://www.airbnb.com/rooms/15083022,-79.57694796166473,43.66588110037711,3,Entire home/apt,100.0,t,1,2,1.0,f,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1
10330922,https://www.airbnb.com/rooms/10330922,-79.57875201888696,43.658781816883966,2,Private room,27.0,f,1,1,1.0,f,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6813135,https://www.airbnb.com/rooms/6813135,-79.56989440701551,43.655982949617155,1,Private room,26.0,f,1,1,1.0,f,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15853135,https://www.airbnb.com/rooms/15853135,-79.5848468312431,43.64439376047154,2,Private room,57.0,t,1,1,1.0,t,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
6476382,https://www.airbnb.com/rooms/6476382,-79.58373736322233,43.65767813891658,4,Entire home/apt,120.0,f,3,3,2.5,f,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
15123489,https://www.airbnb.com/rooms/15123489,-79.58832691723312,43.64664944744789,1,Private room,45.0,f,1,1,1.0,f,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0
17648273,https://www.airbnb.com/rooms/17648273,-79.57827612640658,43.66313692622154,4,Entire home/apt,126.0,t,1,3,1.0,f,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1
12697061,https://www.airbnb.com/rooms/12697061,-79.57367945817353,43.65578436656878,1,Private room,30.0,f,1,1,1.0,f,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15248624,https://www.airbnb.com/rooms/15248624,-79.57120316865405,43.65891420064925,4,Entire home/apt,41.0,t,2,4,1.0,t,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
14915776,https://www.airbnb.com/rooms/14915776,-79.57169724753419,43.65481204584532,2,Private room,49.0,f,1,2,1.0,t,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,3
3228677,https://www.airbnb.com/rooms/3228677,-79.57849021891118,43.64839931111707,2,Private room,55.0,f,1,1,1.0,f,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
17372909,https://www.airbnb.com/rooms/17372909,-79.57193540239848,43.66483404823661,4,Private room,120.0,f,1,2,1.0,f,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0
7771909,https://www.airbnb.com/rooms/7771909,-79.57579580229995,43.65305907101053,2,Entire home/apt,80.0,f,1,1,1.0,f,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
4819160,https://www.airbnb.com/rooms/4819160,-79.56699756320405,43.66054446902435,4,Entire home/apt,199.0,f,3,2,2.0,f,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6374952,https://www.airbnb.com/rooms/6374952,-79.27837757378228,43.67868770448327,4,Private room,82.0,f,1,2,1.0,f,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,4
1604069,https://www.airbnb.com/rooms/1604069,-79.25990105897904,43.69229090054291,2,Private room,85.0,t,1,1,1.0,t,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0
14670531,https://www.airbnb.com/rooms/14670531,-79.27413917362752,43.691508916973454,2,Private room,36.0,f,1,1,1.5,f,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
16180756,https://www.airbnb.com/rooms/16180756,-79.25475973044601,43.70610554418632,2,Private room,32.0,t,1,1,1.0,f,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
16101077,https://www.airbnb.com/rooms/16101077,-79.28128857204817,43.675381944551106,2,Private room,50.0,f,1,1,1.0,f,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0
16712953,https://www.airbnb.com/rooms/16712953,-79.2592516719276,43.70680852826826,5,Private room,59.0,t,2,2,1.0,f,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0
3231071,https://www.airbnb.com/rooms/3231071,-79.28352119593814,43.68227129309729,2,Private room,85.0,f,1,1,1.0,f,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
15126156,https://www.airbnb.com/rooms/15126156,-79.27824767593759,43.69143224686719,1,Private room,55.0,f,1,1,1.0,f,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
14978044,https://www.airbnb.com/rooms/14978044,-79.26848465873498,43.69065446026988,2,Private room,45.0,f,1,1,1.0,f,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,3
17216982,https://www.airbnb.com/rooms/17216982,-79.28528473061526,43.6874991666212,2,Private room,59.0,t,1,1,1.0,f,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
15725338,https://www.airbnb.com/rooms/15725338,-79.2553411924044,43.70410828057419,1,Private room,28.0,t,1,1,2.5,f,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
7833833,https://www.airbnb.com/rooms/7833833,-79.28113554464417,43.67846617848824,1,Private room,27.0,f,1,1,1.0,f,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0
19055466,https://www.airbnb.com/rooms/19055466,-79.25116142916279,43.706664811215546,3,Private room,59.0,f,1,2,1.0,f,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,14
620965,https://www.airbnb.com/rooms/620965,-79.24773766652703,43.70519463580599,1,Private room,35.0,f,1,1,1.0,f,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2
18747185,https://www.airbnb.com/rooms/18747185,-79.25906973101249,43.70592814230933,2,Private room,30.0,t,1,1,1.5,f,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
16846186,https://www.airbnb.com/rooms/16846186,-79.2806359027692,43.67397709003465,2,Private room,50.0,f,1,1,1.0,f,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,7
6463230,https://www.airbnb.com/rooms/6463230,-79.28115172964891,43.67696459131979,1,Private room,30.0,f,1,1,1.0,f,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0
16100936,https://www.airbnb.com/rooms/16100936,-79.27994957233729,43.67517118975195,2,Private room,70.0,f,1,1,1.0,f,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,3
804100,https://www.airbnb.com/rooms/804100,-79.27837326235898,43.67463820904118,1,Private room,43.0,f,1,1,1.0,f,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,3
16316014,https://www.airbnb.com/rooms/16316014,-79.25825095632744,43.70589842587035,2,Private room,26.0,f,1,1,1.0,f,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17556310,https://www.airbnb.com/rooms/17556310,-79.24699920384279,43.70286272617727,1,Private room,50.0,t,1,1,1.0,f,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0
16439850,https://www.airbnb.com/rooms/16439850,-79.25848431306275,43.70560343844081,1,Private room,20.0,f,1,1,1.0,f,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18646898,https://www.airbnb.com/rooms/18646898,-79.2652138680278,43.689671846404934,14,Entire home/apt,299.0,t,6,7,3.5,f,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0
4603634,https://www.airbnb.com/rooms/4603634,-79.2702279462184,43.688910262820976,3,Entire home/apt,53.0,f,0,2,3.5,f,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
18310785,https://www.airbnb.com/rooms/18310785,-79.27741494507545,43.67441697581149,2,Entire home/apt,72.0,t,0,1,1.0,f,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2
16928420,https://www.airbnb.com/rooms/16928420,-79.26205180012558,43.6924643642755,2,Entire home/apt,55.0,f,1,1,1.0,f,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,4
16147609,https://www.airbnb.com/rooms/16147609,-79.27764355303606,43.68601291825609,5,Entire home/apt,95.0,f,3,3,2.0,f,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0
4530973,https://www.airbnb.com/rooms/4530973,-79.26609691430424,43.68924688202801,8,Entire home/apt,391.0,f,3,8,2.0,f,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
10472215,https://www.airbnb.com/rooms/10472215,-79.27772266212061,43.675997502357035,8,Entire home/apt,995.0,f,3,4,2.5,f,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
5537555,https://www.airbnb.com/rooms/5537555,-79.2845166252352,43.68798809349698,6,Entire home/apt,180.0,f,2,3,2.0,f,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,4
16047472,https://www.airbnb.com/rooms/16047472,-79.28097515681237,43.674740994755446,8,Entire home/apt,376.0,f,4,4,2.5,f,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,11
5465634,https://www.airbnb.com/rooms/5465634,-79.26785277746613,43.69075501556885,5,Entire home/apt,99.0,f,2,3,1.0,f,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
18693244,https://www.airbnb.com/rooms/18693244,-79.2629820149236,43.69116226240794,10,Entire home/apt,1300.0,f,5,5,4.5,f,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
3420417,https://www.airbnb.com/rooms/3420417,-79.28430836639184,43.6829078054599,4,Entire home/apt,176.0,f,2,2,1.0,f,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
5308810,https://www.airbnb.com/rooms/5308810,-79.25054328744899,43.707289613190014,6,Entire home/apt,126.0,f,2,3,1.0,f,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,10
3378231,https://www.airbnb.com/rooms/3378231,-79.28161432681772,43.68450010968331,2,Private room,50.0,f,1,1,1.0,f,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
14910037,https://www.airbnb.com/rooms/14910037,-79.25893758701717,43.70512612536943,1,Private room,30.0,t,1,1,1.5,f,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
18985283,https://www.airbnb.com/rooms/18985283,-79.26685971208661,43.68897115223073,2,Entire home/apt,80.0,t,1,1,1.0,f,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
7832790,https://www.airbnb.com/rooms/7832790,-79.28100590345394,43.67792842411761,1,Private room,26.0,f,1,1,1.0,f,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0
16942837,https://www.airbnb.com/rooms/16942837,-79.27868438889169,43.67627600931468,2,Entire home/apt,64.0,f,1,1,1.0,f,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1
14868076,https://www.airbnb.com/rooms/14868076,-79.26477355619912,43.686530814280175,4,Entire home/apt,245.0,f,3,3,2.0,f,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0
1417125,https://www.airbnb.com/rooms/1417125,-79.25863588861287,43.70434940755732,2,Entire home/apt,59.0,f,1,1,1.0,f,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,4
3041513,https://www.airbnb.com/rooms/3041513,-79.26720309063103,43.68987110240856,2,Private room,50.0,f,1,1,2.0,f,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,3
18310561,https://www.airbnb.com/rooms/18310561,-79.25462392322383,43.70387102344815,2,Entire home/apt,45.0,f,1,1,1.0,f,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,2
16964737,https://www.airbnb.com/rooms/16964737,-79.28391223557334,43.68340994718326,2,Entire home/apt,85.0,f,1,1,1.0,f,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0
7559466,https://www.airbnb.com/rooms/7559466,-79.28352417072449,43.68006163328105,2,Entire home/apt,76.0,t,1,1,1.5,f,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,7
11162658,https://www.airbnb.com/rooms/11162658,-79.27950409364631,43.67731860598033,2,Entire home/apt,76.0,f,1,1,1.0,f,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,5
18347371,https://www.airbnb.com/rooms/18347371,-79.25359593537631,43.70405288471472,5,Entire home/apt,72.0,f,3,3,1.0,f,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,9
1392638,https://www.airbnb.com/rooms/1392638,-79.25854725512882,43.702769846360205,6,Entire home/apt,136.0,f,3,3,2.0,f,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,4
7326421,https://www.airbnb.com/rooms/7326421,-79.26671783290504,43.69244845810706,4,Entire home/apt,78.0,f,1,2,1.0,f,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
2880526,https://www.airbnb.com/rooms/2880526,-79.28491721403027,43.68465963395337,3,Entire home/apt,59.0,f,0,2,1.0,f,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
13020800,https://www.airbnb.com/rooms/13020800,-79.2854494829004,43.68674658723285,1,Private room,35.0,f,1,1,0.5,f,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6133818,https://www.airbnb.com/rooms/6133818,-79.24967189795994,43.708635935902215,4,Entire home/apt,95.0,f,1,2,1.0,f,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,13
17406201,https://www.airbnb.com/rooms/17406201,-79.27486390488694,43.68876304132,8,Entire home/apt,550.0,f,4,4,3.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,2
6134082,https://www.airbnb.com/rooms/6134082,-79.25184892841807,43.707018093097375,4,Entire home/apt,55.0,f,1,2,1.0,f,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,15
4199311,https://www.airbnb.com/rooms/4199311,-79.2648755250792,43.69443239253154,6,Entire home/apt,300.0,f,4,5,2.0,f,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,4
14979781,https://www.airbnb.com/rooms/14979781,-79.28748759203778,43.68924798662311,2,Private room,45.0,f,1,1,1.0,f,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,2
18327787,https://www.airbnb.com/rooms/18327787,-79.25515683856669,43.70522879120571,2,Entire home/apt,45.0,f,1,1,1.0,f,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
17499226,https://www.airbnb.com/rooms/17499226,-79.2611390264999,43.705207784370394,4,Entire home/apt,50.0,f,3,2,1.0,f,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
16349635,https://www.airbnb.com/rooms/16349635,-79.50508480998162,43.616075945436535,1,Private room,41.0,t,1,1,1.0,f,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
15822582,https://www.airbnb.com/rooms/15822582,-79.4827779316795,43.62237359981846,2,Private room,77.0,t,1,1,1.0,f,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,11
17463470,https://www.airbnb.com/rooms/17463470,-79.48307756343256,43.62190284990936,2,Private room,72.0,t,1,1,1.0,f,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0
8054004,https://www.airbnb.com/rooms/8054004,-79.49431012618453,43.62434594446179,2,Private room,95.0,t,1,1,1.0,f,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0
3621901,https://www.airbnb.com/rooms/3621901,-79.4872107667725,43.609069467663325,2,Private room,99.0,t,1,7,5.5,f,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
18001704,https://www.airbnb.com/rooms/18001704,-79.4847337295329,43.624021541829606,2,Private room,120.0,t,1,1,1.0,f,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
5230742,https://www.airbnb.com/rooms/5230742,-79.4934788336267,43.6203011932142,1,Private room,41.0,f,1,1,1.0,f,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
18289512,https://www.airbnb.com/rooms/18289512,-79.48222514194134,43.62369761786349,4,Private room,65.0,t,0,1,1.0,f,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0
15052933,https://www.airbnb.com/rooms/15052933,-79.48291735596523,43.62362324142518,2,Private room,68.0,f,1,1,1.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0
14126501,https://www.airbnb.com/rooms/14126501,-79.4987436760079,43.617630127226285,2,Private room,59.0,f,1,1,1.0,f,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,2
17514315,https://www.airbnb.com/rooms/17514315,-79.48594817830455,43.62210676846104,2,Private room,76.0,t,1,1,1.0,f,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6
15743830,https://www.airbnb.com/rooms/15743830,-79.49097386454501,43.61432436249448,4,Private room,120.0,f,1,1,1.0,f,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18747733,https://www.airbnb.com/rooms/18747733,-79.48100915492502,43.62502744080365,2,Private room,100.0,t,1,1,1.0,f,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1
8270891,https://www.airbnb.com/rooms/8270891,-79.48842544539717,43.60929793620403,2,Private room,76.0,f,1,1,1.0,f,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
12963011,https://www.airbnb.com/rooms/12963011,-79.47935700490514,43.62392403621873,2,Private room,76.0,f,1,1,1.0,t,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0
18124479,https://www.airbnb.com/rooms/18124479,-79.48346048609241,43.623701157965634,2,Private room,109.0,f,1,1,1.0,f,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0
8044346,https://www.airbnb.com/rooms/8044346,-79.50175742058697,43.620090901129856,2,Private room,78.0,f,1,1,2.0,t,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,3
13201505,https://www.airbnb.com/rooms/13201505,-79.48243279919092,43.62131325665744,2,Private room,54.0,f,1,1,1.0,f,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,15
15321230,https://www.airbnb.com/rooms/15321230,-79.4874168482181,43.612290532133706,3,Private room,59.0,f,1,3,1.5,f,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13039611,https://www.airbnb.com/rooms/13039611,-79.48249755912994,43.62190951877124,2,Private room,49.0,f,1,1,1.0,f,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,11
11219978,https://www.airbnb.com/rooms/11219978,-79.49796073310435,43.61543481513754,1,Private room,5500.0,t,1,2,1.0,f,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,7
7072329,https://www.airbnb.com/rooms/7072329,-79.48068125446011,43.62238181411085,2,Private room,70.0,f,1,1,1.0,t,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,11
